"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|ArterialBlood|Plasma|Aciclovir|Concentration in container [µmol/l]","Organism|ArterialBlood|Plasma|Aciclovir|Plasma Unbound [µmol/l]","Organism|ArterialBlood|BloodCells|Aciclovir|Concentration in container [µmol/l]","Organism|ArterialBlood|Aciclovir|Whole Blood [µmol/l]"
86,21,6.342195,5.774309,5.091873,3.53411,4.855827
86,24,5.796036,5.377796,4.742221,3.290562,4.52203
86,27,5.402646,5.088973,4.487533,3.113343,4.278964
86,30,5.116104,4.87406,4.29802,2.981619,4.098159
86,33,4.903907,4.710265,4.153583,2.881336,3.960404
86,36,4.743365,4.582007,4.040483,2.802892,3.85257
86,39,4.618731,4.478655,3.949346,2.739738,3.765699
86,42,4.519151,4.392906,3.873731,2.687377,3.693639
86,45,4.437128,4.319674,3.809154,2.642681,3.632107
86,48,4.367474,4.255435,3.752506,2.603482,3.578134
86,51,4.306598,4.197727,3.701619,2.56827,3.52965
86,54,4.252008,4.144821,3.654965,2.535983,3.485197
86,57,4.201969,4.095498,3.611471,2.505876,3.443753
86,60,4.155266,4.048897,3.570378,2.477422,3.404592
86,63,4.111036,4.004397,3.531138,2.450242,3.367194
86,66,4.068673,3.961551,3.493355,2.424064,3.331181
86,69,4.027755,3.92004,3.45675,2.398694,3.296288
86,72,3.987987,3.879636,3.421122,2.373993,3.262323
86,75,3.949152,3.840169,3.386319,2.34986,3.229142
86,78,3.911092,3.80151,3.352229,2.326216,3.19664
86,81,3.873692,3.763562,3.318766,2.303002,3.164732
86,84,3.83687,3.726253,3.285866,2.280175,3.133361
86,87,3.800567,3.689526,3.253479,2.257703,3.102479
86,90,3.764737,3.653338,3.221569,2.235559,3.072049
86,93,3.729343,3.617654,3.190102,2.213721,3.042042
86,96,3.69436,3.582445,3.159054,2.192173,3.012433
86,99,3.659764,3.547685,3.128402,2.170898,2.983202
86,102,3.62554,3.513354,3.098129,2.149886,2.954332
86,105,3.591674,3.479437,3.06822,2.129126,2.92581
86,108,3.558156,3.44592,3.038664,2.108611,2.897624
86,111,3.52498,3.412791,3.00945,2.088333,2.869763
86,114,3.492137,3.380038,2.980569,2.068286,2.84222
86,117,3.459621,3.347654,2.952012,2.048464,2.814986
86,120,3.427423,3.315626,2.923769,2.02886,2.788052
86,135,3.271071,3.160589,2.787055,1.933967,2.657674
86,150,3.122043,3.013468,2.657322,1.843924,2.533955
86,165,2.979972,2.873678,2.534053,1.758372,2.416403
86,180,2.8445,2.740726,2.416813,1.677008,2.304601
86,195,2.715305,2.614194,2.305236,1.599576,2.1982
86,210,2.592093,2.493724,2.199004,1.525855,2.096898
86,225,2.474579,2.378988,2.097827,1.455644,2.000417
86,240,2.362497,2.269688,2.001445,1.38876,1.908507
86,255,2.255594,2.16555,1.909615,1.325036,1.820939
86,270,2.153627,2.066317,1.82211,1.264313,1.737496
86,285,2.056363,1.971746,1.738716,1.206444,1.657972
86,300,1.963582,1.88161,1.659232,1.151289,1.582178
86,315,1.875074,1.795694,1.58347,1.098716,1.509933
86,330,1.790638,1.713794,1.511249,1.0486,1.441064
86,345,1.710083,1.635717,1.4424,1.000825,1.375411
86,360,1.633228,1.56128,1.37676,0.9552772,1.312819
86,375,1.559898,1.490309,1.314177,0.9118499,1.253141
86,390,1.48993,1.422637,1.254503,0.8704418,1.196237
86,405,1.423163,1.358107,1.197599,0.8309563,1.141975
86,420,1.35945,1.296569,1.143334,0.7933018,1.090229
86,435,1.298647,1.237881,1.091583,0.7573917,1.040881
86,450,1.240617,1.181908,1.042224,0.723142,0.9938137
86,465,1.185233,1.128521,0.9951472,0.6904759,0.9489228
86,480,1.13237,1.077598,0.9502425,0.659317,0.906103
86,495,9.245852,8.147564,7.184645,4.990535,6.853182
86,510,6.149856,5.856749,5.16457,3.582862,4.924456
86,525,5.42491,5.258169,4.636732,3.216883,4.421242
86,540,5.099145,4.945208,4.360759,3.025814,4.158257
86,555,4.851134,4.696248,4.141222,2.873634,3.948976
86,570,4.626741,4.471044,3.942634,2.735855,3.759616
86,585,4.415446,4.260485,3.75696,2.606992,3.582553
86,600,4.214714,4.061709,3.581676,2.485332,3.415395
86,615,4.023519,3.8733,3.415534,2.37002,3.256955
86,630,3.841243,3.694347,3.257731,2.2605,3.10647
86,645,3.667412,3.524169,3.107666,2.156355,2.963366
86,660,3.501605,3.36221,2.964847,2.057243,2.827174
86,675,3.343439,3.207993,2.828856,1.962871,2.697493
86,690,3.192555,3.061094,2.699319,1.87298,2.573967
86,705,3.048612,2.92113,2.575897,1.787333,2.456274
86,720,2.911284,2.787746,2.458277,1.705713,2.344113
86,735,2.780263,2.660613,2.346169,1.627919,2.237209
86,750,2.655256,2.539425,2.239303,1.553764,2.135304
86,765,2.535982,2.423892,2.137425,1.483069,2.038155
86,780,2.422173,2.313742,2.040292,1.415668,1.945531
86,795,2.313575,2.208714,1.947677,1.351402,1.857216
86,810,2.209944,2.108564,1.859364,1.290121,1.773002
86,825,2.111049,2.013058,1.775145,1.231682,1.692694
86,840,2.016667,1.921973,1.694825,1.175948,1.616103
86,855,1.92659,1.835103,1.618221,1.122793,1.543056
86,870,1.840615,1.752242,1.545154,1.072092,1.473381
86,885,1.758553,1.673207,1.475459,1.023732,1.406922
86,900,1.680222,1.597813,1.408975,0.9776,1.343526
86,915,1.605448,1.52589,1.345553,0.9335921,1.283048
86,930,1.534068,1.457275,1.285047,0.8916084,1.225352
86,945,1.465922,1.391811,1.22732,0.8515527,1.170305
86,960,1.400863,1.329351,1.172242,0.8133354,1.117785
86,975,9.502687,8.388295,7.396925,5.13781,7.055597
86,990,6.395543,6.086941,5.367557,3.72369,5.118008
86,1005,5.659947,5.478302,4.830849,3.351557,4.606336
86,1020,5.323987,5.155719,4.546391,3.1546,4.33526
86,1035,5.066245,4.897573,4.318753,2.9968,4.118256
86,1050,4.832546,4.663588,4.112422,2.853648,3.921512
86,1065,4.612345,4.444634,3.919345,2.719649,3.73739
86,1080,4.403104,4.237838,3.73699,2.593083,3.563488
86,1095,4.203759,4.041754,3.56408,2.473075,3.398596
86,1110,4.013709,3.855478,3.399818,2.359075,3.241953
86,1125,3.83244,3.678299,3.24358,2.250647,3.092962
86,1140,3.659517,3.509645,3.094858,2.147439,2.951141
86,1155,3.494546,3.349028,2.953223,2.049151,2.816078
86,1170,3.337157,3.196013,2.818292,1.955518,2.68741
86,1185,3.186992,3.050203,2.689715,1.866295,2.564801
86,1200,3.043713,2.91123,2.567167,1.781256,2.447941
86,1215,2.907,2.778754,2.450347,1.700193,2.336544
86,1230,2.776549,2.652457,2.338977,1.622912,2.230344
86,1245,2.652067,2.532038,2.232789,1.549228,2.129086
86,1260,2.533278,2.417216,2.131537,1.478969,2.032534
86,1275,2.419916,2.307722,2.034984,1.41197,1.940464
86,1290,2.311728,2.203301,1.942904,1.348077,1.852659
86,1305,2.208473,2.103712,1.855085,1.287139,1.768917
86,1320,2.109922,2.008725,1.771324,1.229018,1.689045
86,1335,2.015856,1.918121,1.691428,1.173579,1.612859
86,1350,1.926066,1.831692,1.615213,1.120695,1.540183
86,1365,1.840353,1.749241,1.542508,1.070246,1.470853
86,1380,1.758529,1.670582,1.473144,1.022116,1.404711
86,1395,1.680412,1.595534,1.406966,0.9761959,1.341605
86,1410,1.605834,1.52393,1.343825,0.932384,1.281396
86,1425,1.534627,1.455606,1.283576,0.8905786,1.223945
86,1440,1.466639,1.390412,1.226086,0.8506885,1.169125
86,1455,1.401719,1.328197,1.171225,0.8126216,1.116811
86,1470,1.339728,1.268825,1.118869,0.776294,1.066887
86,1485,1.28053,1.212162,1.068903,0.7416241,1.019242
86,1500,1.223995,1.158081,1.021213,0.7085341,0.9737668
86,1515,1.170004,1.106463,0.9756954,0.6769511,0.9303629
86,1530,1.118436,1.057191,0.9322466,0.6468037,0.8889319
86,1545,1.069183,1.010157,0.8907721,0.6180264,0.8493838
86,1560,1.022138,0.9652577,0.8511788,0.5905545,0.8116294
86,1575,0.9771994,0.9223934,0.8133805,0.5643281,0.7755867
86,1590,0.9342718,0.8814702,0.7772937,0.5392893,0.741176
86,1605,0.8932627,0.8423976,0.7428389,0.5153829,0.7083216
86,1620,0.8540856,0.8050911,0.7099415,0.4925573,0.6769522
86,1635,0.8166556,0.7694679,0.6785285,0.4707616,0.6469983
86,1650,0.7808948,0.7354519,0.6485325,0.4499492,0.6183957
86,1665,0.746726,0.7029675,0.6198873,0.430074,0.5910811
86,1680,0.7140777,0.6719452,0.5925314,0.4110935,0.564996
86,1695,0.6828808,0.6423177,0.5664054,0.3929664,0.5400836
86,1710,0.6530692,0.6140205,0.5414526,0.3756533,0.5162899
86,1725,0.6245809,0.5869935,0.5176197,0.3591173,0.4935642
86,1740,0.5973552,0.5611774,0.4948547,0.3433223,0.4718568
86,1755,0.571336,0.5365178,0.4731095,0.328235,0.4511218
86,1770,0.5464679,0.5129611,0.4523368,0.3138224,0.4313142
86,1785,0.5226997,0.4904574,0.4324927,0.3000541,0.412392
86,1800,0.4999817,0.4689586,0.4135348,0.2869007,0.3943149
86,1815,0.4782665,0.4484188,0.3954224,0.274334,0.3770441
86,1830,0.4575094,0.4287947,0.3781177,0.2623277,0.3605432
86,1845,0.4376669,0.4100441,0.3615831,0.2508558,0.3447769
86,1860,0.4186985,0.3921281,0.3457845,0.2398945,0.3297123
86,1875,0.4005645,0.3750081,0.3306878,0.2294203,0.3153171
86,1890,0.3832279,0.3586485,0.3162617,0.2194113,0.3015613
86,1905,0.3666531,0.3430149,0.3024757,0.2098465,0.2884158
86,1920,0.3508057,0.3280742,0.2893007,0.2007056,0.275853
86,1935,0.3356537,0.3137954,0.2767095,0.1919698,0.2638469
86,1950,0.3211656,0.3001483,0.2646753,0.1836204,0.2523718
86,1965,0.3073123,0.2871048,0.2531734,0.1756404,0.2414044
86,1980,0.2940651,0.2746375,0.2421794,0.1680128,0.2309213
86,1995,0.2813974,0.2627205,0.2316709,0.160722,0.2209011
86,2010,0.2692833,0.2513292,0.2216258,0.1537528,0.2113228
86,2025,0.2576981,0.2404397,0.2120234,0.1470907,0.2021666
86,2040,0.2466187,0.23003,0.2028439,0.140722,0.1934137
86,2055,0.2360222,0.2200781,0.1940681,0.1346335,0.1850458
86,2070,0.2258877,0.2105638,0.1856783,0.1288128,0.1770459
86,2085,0.2161944,0.2014674,0.177657,0.1232477,0.1693973
86,2100,0.206923,0.1927703,0.1699878,0.1179269,0.1620845
86,2115,0.1980548,0.1844547,0.162655,0.1128395,0.1550925
86,2130,0.1895719,0.1765035,0.1556434,0.107975,0.1484068
86,2145,0.1814576,0.1689006,0.1489391,0.1033237,0.1420141
86,2160,0.1736953,0.1616303,0.142528,0.09887581,0.135901
86,2175,0.1662698,0.154678,0.1363974,0.09462253,0.1300553
86,2190,0.1591661,0.1480295,0.1305346,0.09055506,0.124465
86,2205,0.1523702,0.1416713,0.1249278,0.08666522,0.1191188
86,2220,0.1458685,0.1355905,0.1195657,0.08294513,0.1140059
86,2235,0.1396481,0.1297748,0.1144374,0.07938723,0.1091159
86,2250,0.1336966,0.1242126,0.1095326,0.0759844,0.104439
86,2265,0.1280023,0.1188925,0.1048412,0.0727297,0.09996577
86,2280,0.122554,0.113804,0.1003541,0.06961667,0.09568719
86,2295,0.1173408,0.1089367,0.09606199,0.06663896,0.09159461
86,2310,0.1123524,0.1042809,0.09195643,0.06379067,0.08767988
86,2325,0.1075792,0.09982724,0.08802917,0.06106608,0.08393517
86,2340,0.1030115,0.09556686,0.0842723,0.05845971,0.08035293
86,2355,0.09864067,0.0914913,0.08067841,0.05596641,0.0769261
86,2370,0.09445784,0.0875923,0.07724021,0.05358113,0.07364772
86,2385,0.090455,0.08386224,0.07395099,0.05129921,0.07051139
86,2400,0.0866242,0.08029359,0.0708041,0.04911603,0.06751079
86,2415,0.08295801,0.07687932,0.06779335,0.0470273,0.06463999
86,2430,0.07944929,0.07361268,0.06491277,0.04502889,0.06189333
86,2445,0.07609114,0.07048713,0.06215662,0.0431168,0.0592653
86,2460,0.0728771,0.06749659,0.05951951,0.04128731,0.05675079
86,2475,0.06980082,0.06463505,0.05699616,0.03953674,0.05434474
86,2490,0.06685643,0.06189696,0.05458168,0.03786169,0.0520425
86,2505,0.06403814,0.05927687,0.05227124,0.03625882,0.04983947
86,2520,0.0613405,0.05676964,0.05006033,0.03472501,0.04773134
86,2535,0.05875833,0.05437038,0.04794462,0.03325725,0.04571399
86,2550,0.05628657,0.05207432,0.04591992,0.03185263,0.04378343
86,2565,0.05392053,0.04987704,0.04398233,0.03050844,0.04193592
86,2580,0.05165555,0.04777417,0.04212799,0.02922201,0.04016779
86,2595,0.04948733,0.04576166,0.04035332,0.02799085,0.03847563
86,2610,0.04741167,0.04383554,0.03865484,0.02681255,0.03685611
86,2625,0.04542458,0.04199207,0.03702924,0.02568481,0.03530609
86,2640,0.04352226,0.04022768,0.03547337,0.02460544,0.03382256
86,2655,0.04170102,0.0385389,0.03398418,0.02357234,0.03240261
86,2670,0.03995742,0.0369225,0.03255882,0.02258351,0.03104352
86,2685,0.03828806,0.03537529,0.03119447,0.02163702,0.0297426
86,2700,0.0366898,0.03389433,0.02988853,0.02073104,0.02849738
86,2715,0.03515954,0.0324767,0.02863844,0.01986382,0.02730542
86,2730,0.03369439,0.03111969,0.02744181,0.01903369,0.02616443
86,2745,0.03229155,0.02982069,0.02629633,0.01823903,0.02507221
86,2760,0.03094832,0.02857715,0.02519977,0.01747831,0.02402663
86,2775,0.02966218,0.02738673,0.02415003,0.01675008,0.02302571
86,2790,0.02843065,0.02624709,0.02314508,0.01605292,0.02206748
86,2805,0.02725141,0.02515608,0.02218301,0.01538551,0.02115014
86,2820,0.02612221,0.02411157,0.02126195,0.01474655,0.02027191
86,2835,0.02504091,0.02311157,0.02038013,0.01413481,0.0194311
86,2850,0.02400546,0.02215417,0.01953588,0.01354914,0.01862611
86,2865,0.02301386,0.0212375,0.01872755,0.01298838,0.01785536
86,2880,0.02206428,0.02035984,0.01795361,0.01245149,0.01711742
87,0,0,0,0,0,0
87,3,13.53691,13.61596,11.65774,8.527307,11.78431
87,6,10.99088,10.05372,8.607812,6.108105,8.633503
87,9,8.669614,7.536959,6.453009,4.570915,6.469338
87,12,6.928653,5.977536,5.117858,3.622072,5.129692
87,15,5.725704,4.982947,4.266309,3.018157,4.275725
87,18,4.913413,4.327409,3.70505,2.620899,3.713154
87,21,4.361717,3.879498,3.321556,2.349943,3.328938
87,24,3.978,3.560862,3.048746,2.157475,3.055716
87,27,3.7013,3.324073,2.846011,2.014587,2.852726
87,30,3.492816,3.140098,2.688495,1.903626,2.695032
87,33,3.328253,2.990954,2.560801,1.813673,2.567195
87,36,3.192451,2.865386,2.453292,1.737914,2.459555
87,39,3.075941,2.75627,2.359868,1.67204,2.366004
87,42,2.972774,2.659028,2.276612,1.613295,2.282619
87,45,2.879156,2.570657,2.200951,1.55987,2.206827
87,48,2.792648,2.489154,2.131169,1.510564,2.136913
87,51,2.711675,2.413165,2.066108,1.464565,2.071718
87,54,2.635174,2.34173,2.004947,1.421301,2.010424
87,57,2.56241,2.274157,1.947092,1.380359,1.952436
87,60,2.49287,2.209933,1.892105,1.341431,1.897318
87,63,2.426181,2.148665,1.839648,1.304284,1.844732
87,66,2.362052,2.090039,1.789454,1.268731,1.794411
87,69,2.30026,2.033804,1.741307,1.234621,1.74614
87,72,2.240626,1.979753,1.695029,1.201829,1.699741
87,75,2.183003,1.927713,1.650473,1.170254,1.655067
87,78,2.127269,1.877538,1.607514,1.139807,1.611993
87,81,2.073312,1.829099,1.566041,1.11041,1.570408
87,84,2.021039,1.782283,1.525959,1.081997,1.530217
87,87,1.970358,1.73699,1.487179,1.054506,1.491331
87,90,1.921192,1.693129,1.449626,1.027882,1.453675
87,93,1.873472,1.650623,1.413234,1.00208,1.417182
87,96,1.827136,1.609403,1.377941,0.9770574,1.381791
87,99,1.782125,1.569404,1.343696,0.9527757,1.34745
87,102,1.738388,1.530571,1.310447,0.9292005,1.314109
87,105,1.695872,1.492849,1.278151,0.9062997,1.281722
87,108,1.65453,1.456191,1.246765,0.8840439,1.250248
87,111,1.614318,1.420551,1.21625,0.8624057,1.219648
87,114,1.575194,1.385887,1.186572,0.84136,1.189886
87,117,1.53712,1.352162,1.157697,0.8208841,1.16093
87,120,1.500059,1.319341,1.129596,0.8009567,1.13275
87,135,1.328819,1.167716,0.9997777,0.7088951,1.002565
87,150,1.178439,1.034526,0.8857422,0.6280244,0.8882064
87,165,1.045991,0.9171547,0.7852513,0.5567591,0.7874311
87,180,0.9290987,0.8135269,0.6965271,0.4938387,0.6984558
87,195,0.8257752,0.721917,0.6180924,0.4382161,0.6197995
87,210,0.7343338,0.6408575,0.5486907,0.3890003,0.5502021
87,225,0.653331,0.5690868,0.4872418,0.3454252,0.4885803
87,240,0.5815241,0.5055145,0.4328124,0.3068284,0.4339979
87,255,0.51783,0.4491848,0.384584,0.2726297,0.3856342
87,270,0.4612997,0.3992545,0.3418345,0.2423169,0.3427651
87,285,0.4111031,0.3549827,0.3039298,0.21544,0.3047546
87,300,0.3665114,0.3157178,0.2703119,0.1916034,0.2710431
87,315,0.3268826,0.2808842,0.240488,0.1704574,0.2411363
87,330,0.2916507,0.2499733,0.2140226,0.1516933,0.2145976
87,345,0.2603162,0.222536,0.1905313,0.1350382,0.1910413
87,360,0.2324381,0.1981755,0.1696743,0.1202512,0.1701268
87,375,0.2076266,0.1765413,0.1511514,0.1071195,0.151553
87,390,0.1855368,0.157323,0.1346972,0.09545457,0.1350536
87,405,0.1658631,0.140246,0.1200761,0.08508966,0.1203926
87,420,0.148335,0.1250673,0.1070804,0.07587719,0.1073614
87,435,0.1327129,0.1115719,0.09552587,0.06768666,0.09577552
87,450,0.1187847,0.09956973,0.08524981,0.06040262,0.08547162
87,465,0.1063625,0.08889237,0.07610805,0.05392282,0.07630516
87,480,0.09527937,0.07939074,0.06797292,0.04815673,0.06814813
87,495,5.811101,5.053872,4.327034,3.061176,4.336605
87,510,3.569338,3.20347,2.742753,1.942062,2.749429
87,525,2.947829,2.627356,2.249495,1.594257,2.255494
87,540,2.554526,2.260677,1.935551,1.372205,1.940873
87,555,2.238323,1.973101,1.689334,1.197779,1.694026
87,570,1.970872,1.733763,1.484416,1.052522,1.488552
87,585,1.740515,1.529248,1.309315,0.92837,1.312963
87,600,1.540201,1.351967,1.15753,0.8207384,1.160753
87,615,1.364916,1.196964,1.024819,0.726627,1.027667
87,630,1.210917,1.060757,0.9082007,0.6439266,0.9107196
87,645,1.075229,0.9406947,0.8054059,0.5710288,0.8076344
87,660,0.9554307,0.8346599,0.7146208,0.5066485,0.7165929
87,675,0.8494998,0.7408966,0.6343423,0.4497198,0.6360881
87,690,0.7557216,0.657914,0.5632941,0.3993376,0.56484
87,705,0.6726238,0.5844257,0.5003748,0.3547207,0.5017439
87,720,0.5989355,0.5193163,0.4446293,0.3151918,0.4458421
87,735,0.5335515,0.4616099,0.395222,0.2801582,0.3962967
87,750,0.4755043,0.4104477,0.351418,0.2490983,0.3523704
87,765,0.4239452,0.3650733,0.3125691,0.2215528,0.3134134
87,780,0.3781282,0.3248197,0.2781047,0.1971167,0.2788532
87,795,0.3373943,0.2890966,0.2475193,0.1754314,0.2481831
87,810,0.3011659,0.2573864,0.2203696,0.1561827,0.2209583
87,825,0.2689339,0.2292319,0.1962642,0.1390928,0.1967865
87,840,0.2402477,0.2042281,0.1748565,0.1239159,0.1753199
87,855,0.2147084,0.1820165,0.1558393,0.1104341,0.1562506
87,870,0.1919621,0.162279,0.1389403,0.09845443,0.1393055
87,885,0.1716959,0.1447347,0.1239192,0.08780625,0.1242434
87,900,0.1536329,0.1291355,0.1105635,0.078339,0.1108514
87,915,0.1375282,0.1152621,0.09868533,0.06991933,0.09894107
87,930,0.1231644,0.1029199,0.08811813,0.06242919,0.08834533
87,945,0.1103487,0.09193633,0.07871422,0.05576385,0.07891612
87,960,0.09890995,0.08215874,0.07034284,0.04983054,0.07052228
87,975,5.814396,5.056404,4.329202,3.062706,4.338777
87,990,3.572383,3.205788,2.744738,1.943463,2.751417
87,1005,2.950571,2.629439,2.251278,1.595515,2.25728
87,1020,2.557023,2.262571,1.937172,1.373349,1.942497
87,1035,2.24062,1.974845,1.690827,1.198832,1.695521
87,1050,1.972968,1.735353,1.485778,1.053482,1.489915
87,1065,1.742441,1.530709,1.310565,0.9292518,1.314216
87,1080,1.541966,1.353309,1.158679,0.821548,1.161903
87,1095,1.366544,1.198204,1.025881,0.7273754,1.028731
87,1110,1.212408,1.061891,0.9091721,0.6446108,0.911692
87,1125,1.0766,0.9417388,0.8062997,0.5716582,0.8085291
87,1140,0.956691,0.8356201,0.7154429,0.5072271,0.7174158
87,1155,0.8506596,0.7417808,0.6350993,0.4502524,0.6368457
87,1170,0.7567902,0.6587296,0.5639924,0.3998286,0.5655388
87,1185,0.6736099,0.5851801,0.5010207,0.3551747,0.5023902
87,1200,0.5998456,0.5200143,0.4452269,0.3156117,0.44644
87,1215,0.534391,0.4622554,0.3957748,0.2805462,0.3968496
87,1230,0.4762787,0.4110448,0.3519292,0.2494571,0.3528817
87,1245,0.42466,0.3656261,0.3130425,0.2218848,0.3138867
87,1260,0.3787887,0.3253324,0.2785437,0.1974244,0.2792922
87,1275,0.338008,0.2895755,0.2479293,0.1757186,0.248593
87,1290,0.3017387,0.2578359,0.2207545,0.1564521,0.221343
87,1305,0.2694699,0.2296547,0.1966262,0.139346,0.1971483
87,1320,0.2407496,0.2046259,0.175197,0.1241539,0.1756602
87,1335,0.2151785,0.1823908,0.1561597,0.110658,0.1565707
87,1350,0.1924029,0.1626319,0.1392425,0.09866539,0.1396073
87,1365,0.1721099,0.1450682,0.1242048,0.08800548,0.1245286
87,1380,0.1540223,0.1294512,0.1108338,0.07852737,0.1111213
87,1395,0.1378955,0.1155617,0.09894185,0.07009801,0.09919715
87,1410,0.1235123,0.1032055,0.08836268,0.06259942,0.08858942
87,1425,0.1106793,0.0922096,0.0789482,0.05592661,0.07914962
87,1440,0.09922481,0.08242097,0.07056735,0.04998663,0.0707463
87,1455,0.08899678,0.07370403,0.06310407,0.04469716,0.06326307
87,1470,0.07986024,0.06593873,0.05645555,0.03998533,0.05659686
87,1485,0.07169581,0.05901906,0.05053106,0.03578676,0.05065665
87,1500,0.06439742,0.05285098,0.04525005,0.03204438,0.04536169
87,1515,0.05787127,0.04735151,0.04054151,0.02870779,0.04064074
87,1530,0.05203279,0.04244594,0.03634144,0.02573165,0.03642967
87,1545,0.04680726,0.03806841,0.03259349,0.02307598,0.03267192
87,1560,0.04212808,0.03416034,0.02924747,0.0207052,0.02931719
87,1575,0.03793666,0.03067029,0.02625935,0.0185881,0.02632133
87,1590,0.03418073,0.02755246,0.02358992,0.01669687,0.02364502
87,1605,0.03081393,0.02476635,0.0212045,0.01500694,0.02125347
87,1620,0.02779463,0.02227565,0.01907201,0.01349625,0.01911552
87,1635,0.02508584,0.02004819,0.0171649,0.01214529,0.01720356
87,1650,0.02265446,0.01805522,0.01545855,0.0109366,0.01549289
87,1665,0.02047113,0.01627131,0.0139312,0.009854751,0.01396168
87,1680,0.01850974,0.01467391,0.01256354,0.008886056,0.01259058
87,1695,0.016747,0.01324296,0.01133839,0.008018344,0.01136237
87,1710,0.01516217,0.01196063,0.01024048,0.007240787,0.01026173
87,1725,0.01373667,0.010811,0.009256179,0.006543727,0.009275001
87,1740,0.01245395,0.009779902,0.008373376,0.005918573,0.008390025
87,1755,0.01129915,0.00885469,0.007581226,0.005357643,0.007595935
87,1770,0.01025909,0.008024136,0.006870121,0.004854126,0.006883098
87,1785,0.009321958,0.007278239,0.006231497,0.004401956,0.006242927
87,1800,0.008477218,0.006608084,0.005657723,0.003995723,0.005667771
87,1815,0.007715439,0.006005724,0.005141993,0.003630604,0.005150805
87,1830,0.007028186,0.005464068,0.004678236,0.003302298,0.004685943
87,1845,0.006407899,0.00497678,0.004261029,0.003006961,0.004267748
87,1860,0.005847806,0.004538201,0.003885526,0.002741161,0.00389136
87,1875,0.005341854,0.004143289,0.00354741,0.002501837,0.003552452
87,1890,0.004884619,0.00378754,0.003242824,0.002286259,0.003247157
87,1905,0.004471235,0.003466925,0.002968319,0.002091983,0.002972018
87,1920,0.004097342,0.003177847,0.002720816,0.001916827,0.002723946
87,1935,0.003759031,0.002917089,0.002497559,0.001758839,0.00250018
87,1950,0.003452784,0.002681768,0.002296082,0.001616271,0.002298245
87,1965,0.003175447,0.002469305,0.002114175,0.001487559,0.002115928
87,1980,0.002924191,0.002277395,0.001949864,0.001371305,0.00195125
87,1995,0.002696468,0.002103969,0.001801381,0.001266255,0.001802436
87,2010,0.002489991,0.001947176,0.001667137,0.001171286,0.001667897
87,2025,0.002302704,0.001805357,0.001545714,0.001085392,0.001546207
87,2040,0.002132755,0.001677023,0.001435837,0.001007671,0.001436091
87,2055,0.001978475,0.001560838,0.001336361,0.0009373118,0.001336401
87,2070,0.001838365,0.001455603,0.001246261,0.000873588,0.001246108
87,2085,0.001711074,0.001360242,0.001164614,0.0008158475,0.001164288
87,2100,0.001595382,0.001273787,0.001090594,0.0007635037,0.001090112
87,2115,0.00149019,0.001195371,0.001023455,0.0007160302,0.001022833
87,2130,0.001394509,0.001124212,0.0009625304,0.0006729537,0.0009617828
87,2145,0.001307443,0.001059609,0.0009072177,0.0006338484,0.0009063571
87,2160,0.001228186,0.001000927,0.0008569757,0.0005983309,0.0008560134
87,2175,0.001156008,0.0009475992,0.0008113174,0.0005660565,0.0008102637
87,2190,0.001090252,0.0008991128,0.0007698042,0.0005367149,0.0007686685
87,2205,0.001030321,0.0008550059,0.0007320406,0.0005100259,0.0007308311
87,2220,0.0009756768,0.0008148625,0.0006976706,0.0004857377,0.0006963948
87,2235,0.0009258335,0.0007783077,0.0006663731,0.000463623,0.0006650377
87,2250,0.0008803499,0.000745003,0.0006378581,0.0004434766,0.0006364692
87,2265,0.0008388273,0.0007146429,0.0006118643,0.0004251136,0.0006104274
87,2280,0.0008009045,0.0006869519,0.0005881558,0.0004083669,0.0005866758
87,2295,0.000766255,0.0006616815,0.0005665198,0.0003930862,0.0005650012
87,2310,0.0007345821,0.0006386068,0.0005467636,0.0003791349,0.0005452104
87,2325,0.0007056173,0.0006175246,0.0005287134,0.0003663901,0.0005271293
87,2340,0.0006791169,0.0005982511,0.0005122118,0.0003547406,0.0005106
87,2355,0.0006548577,0.0005806184,0.000497115,0.0003440845,0.0004954786
87,2370,0.000632641,0.0005644778,0.0004832957,0.0003343316,0.0004816372
87,2385,0.0006122812,0.00054969,0.0004706347,0.0003253979,0.0004689566
87,2400,0.0005936155,0.0005361341,0.0004590283,0.0003172099,0.0004573328
87,2415,0.0005764912,0.0005236963,0.0004483793,0.0003096988,0.0004466684
87,2430,0.0005607736,0.0005122769,0.0004386023,0.0003028041,0.0004368777
87,2445,0.0005463377,0.0005017834,0.000429618,0.00029647,0.0004278813
87,2460,0.0005330718,0.0004921335,0.0004213559,0.0002906464,0.0004196087
87,2475,0.0005208724,0.0004832511,0.0004137509,0.0002852874,0.0004119945
87,2490,0.0005096468,0.0004750682,0.0004067448,0.0002803517,0.0004049804
87,2505,0.0004993094,0.000467522,0.0004002839,0.0002758014,0.0003985126
87,2520,0.0004897829,0.0004605561,0.0003943198,0.0002716024,0.0003925426
87,2535,0.0004809968,0.0004541191,0.0003888085,0.0002677233,0.0003870263
87,2550,0.0004728863,0.0004481639,0.0003837099,0.0002641359,0.0003819235
87,2565,0.0004653935,0.0004426485,0.0003789877,0.0002608146,0.0003771978
87,2580,0.0004584645,0.000437534,0.0003746087,0.0002577359,0.0003728161
